timestamps,open,high,low,close,volume,amount
2026-05-20 16:00:00,49894.4,49936.8,49855.5,49874.6,9989.0,498197379.4
2026-05-20 16:30:00,49875.5,49963.8,49834.2,49918.8,11102.0,554198517.6
2026-05-20 17:00:00,49919.3,49979.7,49875.4,49970.9,9048.0,452136703.2
2026-05-20 17:30:00,49970.5,50028.8,49949.9,49953.8,7528.0,376052206.40000004
2026-05-20 18:00:00,49951.7,50000.7,49916.6,49984.4,6872.0,343492796.8
2026-05-20 18:30:00,49984.7,50033.7,49945.1,50005.5,6311.0,315584710.5
2026-05-20 19:00:00,50005.8,50058.7,49992.1,50058.2,5752.0,287934766.4
2026-05-20 19:30:00,50058.7,50118.7,50029.4,50052.7,8344.0,417639728.79999995
2026-05-20 20:00:00,50053.5,50070.4,50021.4,50054.7,8130.0,406944711.0
2026-05-20 20:30:00,50054.3,50060.6,49997.3,49999.8,3378.0,168899324.4
2026-05-20 22:00:00,49998.2,50015.5,49904.2,49928.2,4011.0,200262010.2
2026-05-20 22:30:00,49928.0,49949.6,49920.2,49928.7,1420.0,70898754.0
2026-05-20 23:00:00,49930.1,49955.5,49916.1,49927.2,1210.0,60411912.0
2026-05-20 23:30:00,49927.7,49945.5,49912.3,49941.7,1385.0,69169254.5
2026-05-21 00:00:00,49942.5,49943.5,49881.1,49906.7,4690.0,234062423.0
2026-05-21 00:30:00,49907.5,49936.4,49894.2,49923.2,1933.0,96501545.6
2026-05-21 01:00:00,49923.7,49970.5,49921.2,49948.5,1757.0,87759514.5
2026-05-21 01:30:00,49944.1,49976.7,49938.4,49958.7,1880.0,93922356.0
2026-05-21 02:00:00,49959.5,49990.7,49958.4,49980.7,1155.0,57727708.5
2026-05-21 02:30:00,49980.2,49982.7,49952.2,49969.2,1009.0,50418922.8
2026-05-21 03:00:00,49969.7,50001.5,49967.4,49991.7,792.0,39593426.4
2026-05-21 03:30:00,49991.2,50007.5,49978.2,49981.2,765.0,38235618.0
2026-05-21 04:00:00,49980.4,50010.8,49978.2,50006.5,596.0,29803874.0
2026-05-21 04:30:00,50007.5,50025.7,49991.4,50021.2,683.0,34164479.6
2026-05-21 05:00:00,50021.7,50040.4,50008.4,50010.4,1063.0,53161055.2
2026-05-21 05:30:00,50010.8,50010.8,49919.4,49974.2,2886.0,144225541.2
2026-05-21 06:00:00,49973.4,50019.3,49952.2,49991.2,2930.0,146474216.0
2026-05-21 06:30:00,49991.7,49996.2,49911.3,49952.7,2529.0,126330378.3
2026-05-21 07:00:00,49953.5,49978.6,49924.1,49924.9,4413.0,220318583.70000002
2026-05-21 07:30:00,49923.6,49979.2,49920.1,49967.8,2721.0,135962383.8
2026-05-21 08:00:00,49967.4,50163.6,49966.2,50087.4,6473.0,324215740.2
2026-05-21 08:30:00,50089.0,50103.7,50061.1,50079.5,4418.0,221251231.0
